image_relpath,image_exists,shape_name,material_folder,light_folder,batch_folder,frame,config_id,camera_png,render_engine,view_transform,look,camera_name,cam_pos_x,cam_pos_y,cam_pos_z,cam_forward_x,cam_forward_y,cam_forward_z,cam_up_x,cam_up_y,cam_up_z,cam_right_x,cam_right_y,cam_right_z,focal_length_mm,num_active_lights,light0_name,light0_type,light0_energy,light0_color_r,light0_color_g,light0_color_b,light0_pos_x,light0_pos_y,light0_pos_z,light0_dir_x,light0_dir_y,light0_dir_z,light0_dir_cam_x,light0_dir_cam_y,light0_dir_cam_z,light0_spot_cone_deg,light0_spot_blend,light0_area_shape,light0_area_size_x,light0_area_size_y,light1_name,light1_type,light1_energy,light1_color_r,light1_color_g,light1_color_b,light1_pos_x,light1_pos_y,light1_pos_z,light1_dir_x,light1_dir_y,light1_dir_z,light1_dir_cam_x,light1_dir_cam_y,light1_dir_cam_z,light1_spot_cone_deg,light1_spot_blend,light1_area_shape,light1_area_size_x,light1_area_size_y,light2_name,light2_type,light2_energy,light2_color_r,light2_color_g,light2_color_b,light2_pos_x,light2_pos_y,light2_pos_z,light2_dir_x,light2_dir_y,light2_dir_z,light2_dir_cam_x,light2_dir_cam_y,light2_dir_cam_z,light2_spot_cone_deg,light2_spot_blend,light2_area_shape,light2_area_size_x,light2_area_size_y
images/single_light/color/rand_color_00/000000_az000_el055.png,True,Icosphere,Shiny Metal PBR,single_light,color/rand_color_00,1,0,,CYCLES,AgX,None,Camera,7.358891487121582,-6.925790786743164,4.958309173583984,-0.6515582203865051,0.6141703724861145,-0.44527140259742737,-0.32401347160339355,0.305420845746994,0.8953956365585327,0.6859206557273865,0.7276763319969177,0.0,50.0,1,Light,SPOT,3000.0,0.5041269063949585,0.15864379703998566,0.8514255285263062,2.2943058013916016,0.0,3.2766082286834717,-0.5735764503479004,5.976720274247782e-08,-0.8191520571708679,-0.39342784881591797,-0.5476186871528625,-0.7384635210037231,34.99999983559887,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
images/single_light/color/rand_color_00/000001_az015_el055.png,True,Icosphere,Shiny Metal PBR,single_light,color/rand_color_00,1,1,,CYCLES,AgX,None,Camera,7.358891487121582,-6.925790786743164,4.958309173583984,-0.6515582203865051,0.6141703724861145,-0.44527140259742737,-0.32401347160339355,0.305420845746994,0.8953956365585327,0.6859206557273865,0.7276763319969177,0.0,50.0,1,Light,SPOT,3000.0,0.40384387969970703,0.46314993500709534,0.31461215019226074,2.2161290645599365,0.5938100218772888,3.2766082286834717,-0.5540322661399841,-0.14845259487628937,-0.8191520571708679,-0.4880475699901581,-0.5992918014526367,-0.6345540881156921,34.99999983559887,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
images/single_light/color/rand_color_00/000002_az030_el055.png,True,Icosphere,Shiny Metal PBR,single_light,color/rand_color_00,1,2,,CYCLES,AgX,None,Camera,7.358891487121582,-6.925790786743164,4.958309173583984,-0.6515582203865051,0.6141703724861145,-0.44527140259742737,-0.32401347160339355,0.305420845746994,0.8953956365585327,0.6859206557273865,0.7276763319969177,0.0,50.0,1,Light,SPOT,3000.0,0.631106972694397,0.2874346375465393,0.2556268572807312,1.9869270324707031,1.1471529006958008,3.2766082286834717,-0.49673178791999817,-0.2867881953716278,-0.8191520571708679,-0.5494075417518616,-0.6601085066795349,-0.5122578144073486,34.99999983559887,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
images/single_light/color/rand_color_00/000003_az045_el055.png,True,Icosphere,Shiny Metal PBR,single_light,color/rand_color_00,1,3,,CYCLES,AgX,None,Camera,7.358891487121582,-6.925790786743164,4.958309173583984,-0.6515582203865051,0.6141703724861145,-0.44527140259742737,-0.32401347160339355,0.305420845746994,0.8953956365585327,0.6859206557273865,0.7276763319969177,0.0,50.0,1,Light,SPOT,3000.0,0.5179958343505859,0.6277667284011841,0.29819202423095703,1.6223191022872925,1.6223191022872925,3.2766082286834717,-0.4055798649787903,-0.4055798351764679,-0.8191519975662231,-0.5733264684677124,-0.7259243130683899,-0.3799087107181549,34.99999983559887,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
images/single_light/color/rand_color_00/000004_az060_el055.png,True,Icosphere,Shiny Metal PBR,single_light,color/rand_color_00,1,4,,CYCLES,AgX,None,Camera,7.358891487121582,-6.925790786743164,4.958309173583984,-0.6515582203865051,0.6141703724861145,-0.44527140259742737,-0.32401347160339355,0.305420845746994,0.8953956365585327,0.6859206557273865,0.7276763319969177,0.0,50.0,1,Light,SPOT,3000.0,0.6202379465103149,0.4516661763191223,0.9643550515174866,1.1471529006958008,1.9869270324707031,3.2766082286834717,-0.2867882549762726,-0.49673184752464294,-0.8191519975662231,-0.5581739544868469,-0.7922540903091431,-0.24652622640132904,34.99999983559887,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
images/single_light/color/rand_color_00/000005_az075_el055.png,True,Icosphere,Shiny Metal PBR,single_light,color/rand_color_00,1,5,,CYCLES,AgX,None,Camera,7.358891487121582,-6.925790786743164,4.958309173583984,-0.6515582203865051,0.6141703724861145,-0.44527140259742737,-0.32401347160339355,0.305420845746994,0.8953956365585327,0.6859206557273865,0.7276763319969177,0.0,50.0,1,Light,SPOT,3000.0,0.22759997844696045,0.9818440079689026,0.5003014802932739,0.5938100218772888,2.2161290645599365,3.2766082286834717,-0.1484525501728058,-0.5540323853492737,-0.8191519975662231,-0.5049828886985779,-0.8545774817466736,-0.12120015174150467,34.99999983559887,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
images/single_light/color/rand_color_00/000006_az090_el055.png,True,Icosphere,Shiny Metal PBR,single_light,color/rand_color_00,1,6,,CYCLES,AgX,None,Camera,7.358891487121582,-6.925790786743164,4.958309173583984,-0.6515582203865051,0.6141703724861145,-0.44527140259742737,-0.32401347160339355,0.305420845746994,0.8953956365585327,0.6859206557273865,0.7276763319969177,0.0,50.0,1,Light,SPOT,3000.0,0.5783450603485107,0.2759242355823517,0.7611220479011536,1.4048570825804605e-16,2.2943058013916016,3.2766082286834717,4.553237076265759e-08,-0.5735764503479004,-0.8191520571708679,-0.41737794876098633,-0.908647358417511,-0.012471286579966545,34.99999983559887,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
images/single_light/color/rand_color_00/000007_az105_el055.png,True,Icosphere,Shiny Metal PBR,single_light,color/rand_color_00,1,7,,CYCLES,AgX,None,Camera,7.358891487121582,-6.925790786743164,4.958309173583984,-0.6515582203865051,0.6141703724861145,-0.44527140259742737,-0.32401347160339355,0.305420845746994,0.8953956365585327,0.6859206557273865,0.7276763319969177,0.0,50.0,1,Light,SPOT,3000.0,0.3114756643772125,0.44032636284828186,0.16999302804470062,-0.5938100218772888,2.2161290645599365,3.2766082286834717,0.1484525501728058,-0.5540323853492737,-0.8191519975662231,-0.3013295829296112,-0.9507787823677063,0.07225079834461212,34.99999983559887,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
images/single_light/color/rand_color_00/000008_az120_el055.png,True,Icosphere,Shiny Metal PBR,single_light,color/rand_color_00,1,8,,CYCLES,AgX,None,Camera,7.358891487121582,-6.925790786743164,4.958309173583984,-0.6515582203865051,0.6141703724861145,-0.44527140259742737,-0.32401347160339355,0.305420845746994,0.8953956365585327,0.6859206557273865,0.7276763319969177,0.0,50.0,1,Light,SPOT,3000.0,0.4385901093482971,0.9723600745201111,0.981978714466095,-1.1471529006958008,1.9869270324707031,3.2766082286834717,0.2867882549762726,-0.49673184752464294,-0.8191519975662231,-0.16474604606628418,-0.978100597858429,0.12719225883483887,34.99999983559887,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
images/single_light/color/rand_color_00/000009_az135_el055.png,True,Icosphere,Shiny Metal PBR,single_light,color/rand_color_00,1,9,,CYCLES,AgX,None,Camera,7.358891487121582,-6.925790786743164,4.958309173583984,-0.6515582203865051,0.6141703724861145,-0.44527140259742737,-0.32401347160339355,0.305420845746994,0.8953956365585327,0.6859206557273865,0.7276763319969177,0.0,50.0,1,Light,SPOT,3000.0,0.7828505635261536,0.1529364138841629,0.9492027163505554,-1.6223191022872925,1.6223191022872925,3.2766082286834717,0.4055798649787903,-0.4055798351764679,-0.8191519975662231,-0.01693527027964592,-0.9887509942054749,0.14860905706882477,34.99999983559887,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
images/single_light/color/rand_color_00/000010_az150_el055.png,True,Icosphere,Shiny Metal PBR,single_light,color/rand_color_00,1,10,,CYCLES,AgX,None,Camera,7.358891487121582,-6.925790786743164,4.958309173583984,-0.6515582203865051,0.6141703724861145,-0.44527140259742737,-0.32401347160339355,0.305420845746994,0.8953956365585327,0.6859206557273865,0.7276763319969177,0.0,50.0,1,Light,SPOT,3000.0,0.8901519179344177,0.8052091598510742,0.302042692899704,-1.9869270324707031,1.1471529006958008,3.2766082286834717,0.49673178791999817,-0.2867881953716278,-0.8191520571708679,0.13202956318855286,-0.9820040464401245,0.1350415050983429,34.99999983559887,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
images/single_light/color/rand_color_00/000011_az165_el055.png,True,Icosphere,Shiny Metal PBR,single_light,color/rand_color_00,1,11,,CYCLES,AgX,None,Camera,7.358891487121582,-6.925790786743164,4.958309173583984,-0.6515582203865051,0.6141703724861145,-0.44527140259742737,-0.32401347160339355,0.305420845746994,0.8953956365585327,0.6859206557273865,0.7276763319969177,0.0,50.0,1,Light,SPOT,3000.0,0.23457469046115875,0.5023525953292847,0.9027059674263,-2.2161290645599365,0.5938100218772888,3.2766082286834717,0.5540322661399841,-0.14845259487628937,-0.8191520571708679,0.2719966769218445,-0.9583196043968201,0.0874144583940506,34.99999983559887,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
images/single_light/color/rand_color_00/000012_az180_el055.png,True,Icosphere,Shiny Metal PBR,single_light,color/rand_color_00,1,12,,CYCLES,AgX,None,Camera,7.358891487121582,-6.925790786743164,4.958309173583984,-0.6515582203865051,0.6141703724861145,-0.44527140259742737,-0.32401347160339355,0.305420845746994,0.8953956365585327,0.6859206557273865,0.7276763319969177,0.0,50.0,1,Light,SPOT,3000.0,0.6413730978965759,0.7760948538780212,0.3477279245853424,-2.2943058013916016,2.809714165160921e-16,3.2766082286834717,0.5735764503479004,2.254027364756439e-08,-0.8191520571708679,0.39342787861824036,-0.9193116426467896,0.008973464369773865,34.99999983559887,0.15000000596046448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
